,Start Time,End Time,Trip Duration,Start Station,End Station,User Type
1639139,23/06/2017 1:18,23/06/2017 2:08,2985.103,Jefferson Dr & 14th St SW,Henry Bacon Dr & Lincoln Memorial Circle NW,Customer
1737040,29/06/2017 12:00,29/06/2017 12:23,1394.163,Jefferson Dr & 14th St SW,Lincoln Memorial,Customer
1708651,27/06/2017 12:43,27/06/2017 12:59,916.753,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,Lincoln Memorial,Customer
63035,13/01/2017 14:56,13/01/2017 15:15,1136.313,37th & O St NW / Georgetown University,34th St & Wisconsin Ave NW,Customer
1709806,28/06/2017 2:29,28/06/2017 2:37,502.88,Lynn & 19th St North,37th & O St NW / Georgetown University,Subscriber
1187047,17/05/2017 7:36,17/05/2017 7:50,853.159,1st & Rhode Island Ave NW,Constitution Ave & 2nd St NW/DOL,Subscriber
1347715,31/05/2017 8:06,31/05/2017 8:21,851.442,Thomas Circle,Wisconsin Ave & O St NW,Subscriber
239645,9/02/2017 16:42,9/02/2017 16:48,375.038,16th & Harvard St NW,New Hampshire Ave & T St NW,Subscriber
888282,19/04/2017 10:26,19/04/2017 10:31,272.087,New Hampshire Ave & T St NW,Massachusetts Ave & Dupont Circle NW,Subscriber
1732663,29/06/2017 8:11,29/06/2017 8:23,760.311,6th & K St NE,New York Ave & Hecht Ave NE,Subscriber
1277356,25/05/2017 4:52,25/05/2017 5:05,724.35,Potomac & M St NW,N Lynn St & Fairfax Dr,Subscriber
1080159,7/05/2017 7:12,7/05/2017 7:25,764.926,10th & U St NW,11th & Kenyon St NW,Subscriber
388887,27/02/2017 15:01,27/02/2017 15:09,485.769,Eastern Market Metro / Pennsylvania Ave & 7th St SE,13th & H St NE,Subscriber
960922,27/04/2017 5:50,27/04/2017 6:08,1058.218,Georgia & New Hampshire Ave NW,25th St & Pennsylvania Ave NW,Subscriber
1203196,18/05/2017 9:59,18/05/2017 10:02,163.117,Central Library / N Quincy St & 10th St N,Virginia Square Metro / N Monroe St & 9th St N,Subscriber
978349,28/04/2017 7:43,28/04/2017 8:00,997.294,3rd & Tingey St SE,M St & Delaware Ave NE,Subscriber
717085,7/04/2017 6:20,7/04/2017 6:23,211.876,14th & Belmont St NW,11th & S St NW,Subscriber
1464745,9/06/2017 6:40,9/06/2017 6:44,212.23,Carlin Springs Rd & N Thomas St,Ballston Metro / N Stuart & 9th St N,Subscriber
1604473,20/06/2017 7:15,20/06/2017 7:29,801.311,Ward Circle / American University,Connecticut Ave & Newark St NW / Cleveland Park,Subscriber
325327,20/02/2017 17:34,20/02/2017 18:48,4445.249,Jefferson Dr & 14th St SW,22nd St & Constitution Ave NW,Customer
1240833,21/05/2017 10:24,21/05/2017 10:51,1581.372,Columbus Circle / Union Station,Anacostia Ave & Benning Rd NE / River Terrace ,Customer
1424725,6/06/2017 7:13,6/06/2017 7:17,222.758,16th & Harvard St NW,Columbia Rd & Belmont St NW,Subscriber
620228,29/03/2017 7:12,29/03/2017 7:24,705.679,18th St & Wyoming Ave NW,15th & K St NW,Subscriber
151519,28/01/2017 10:15,28/01/2017 10:26,617.913,1st & O St NW,8th & H St NW,Subscriber
1176023,16/05/2017 8:28,16/05/2017 8:51,1343.518,New Jersey Ave & R St NW,23rd & E St NW ,Subscriber
942498,25/04/2017 8:42,25/04/2017 9:02,1170.321,Ward Circle / American University,Bethesda Ave & Arlington Rd,Subscriber
1125011,11/05/2017 9:59,11/05/2017 10:02,174.371,8th & O St NW,7th & R St NW / Shaw Library,Subscriber
219605,7/02/2017 12:52,7/02/2017 13:01,557.087,14th & D St NW / Ronald Reagan Building,Washington & Independence Ave SW/HHS,Subscriber
1181386,17/05/2017 3:50,17/05/2017 4:02,720.489,8th & H St NW,21st & I St NW,Subscriber
1083656,7/05/2017 12:11,7/05/2017 12:42,1882.802,California St & Florida Ave NW,M St & Pennsylvania Ave NW,Customer
943343,25/04/2017 9:32,25/04/2017 9:38,319.359,5th St & Massachusetts Ave NW,10th & E St NW,Subscriber
1250715,22/05/2017 8:56,22/05/2017 9:02,340.507,14th & Girard St NW,Columbia Rd & Georgia Ave NW,Subscriber
383822,26/02/2017 17:35,26/02/2017 17:50,901.722,7th & R St NW / Shaw Library,M St & Pennsylvania Ave NW,Subscriber
1234691,21/05/2017 3:04,21/05/2017 3:24,1195.47,14th & Belmont St NW,Washington & Independence Ave SW/HHS,Subscriber
1535396,14/06/2017 10:00,14/06/2017 10:30,1800.342,Henry Bacon Dr & Lincoln Memorial Circle NW,17th St & Independence Ave SW,Customer
942035,25/04/2017 8:24,25/04/2017 8:29,316.512,S Four Mile Run & Walter Reed Dr,Shirlington Transit Center / S Quincy & Randolph St,Subscriber
1573068,17/06/2017 9:54,17/06/2017 10:00,390.627,Rhode Island & Connecticut Ave NW,15th & P St NW,Customer
1646807,23/06/2017 8:26,23/06/2017 8:53,1624.987,Arlington Blvd & Fillmore St,10th & K St NW,Subscriber
408040,1/03/2017 18:29,1/03/2017 18:52,1406.42,Calvert St & Woodley Pl NW,5th St & Massachusetts Ave NW,Subscriber
129457,25/01/2017 9:50,25/01/2017 10:04,840.475,Van Ness Metro / UDC,20th St & Florida Ave NW,Subscriber
846580,16/04/2017 6:02,16/04/2017 6:23,1287.688,34th St & Wisconsin Ave NW,Lincoln Memorial,Customer
809065,14/04/2017 2:03,14/04/2017 3:23,4802.701,10th St & Constitution Ave NW,13th St & New York Ave NW,Customer
289819,17/02/2017 13:00,17/02/2017 13:07,380.001,Massachusetts Ave & Dupont Circle NW,17th & K St NW,Subscriber
321117,20/02/2017 13:20,20/02/2017 14:04,2651.081,11th & O St NW,14th St & Colorado Ave NW,Customer
216779,7/02/2017 7:46,7/02/2017 7:53,429.692,20th St & Florida Ave NW,20th & L St NW,Subscriber
1208044,19/05/2017 4:45,19/05/2017 4:52,453.053,Market Square / King St & Royal St,King St Metro South,Subscriber
154047,28/01/2017 15:38,28/01/2017 15:59,1272.452,New York Ave & Hecht Ave NE,8th & O St NW,Subscriber
1523457,13/06/2017 11:50,13/06/2017 12:01,656.758,18th St & Pennsylvania Ave NW,8th & F St NW,Subscriber
462950,8/03/2017 22:15,8/03/2017 22:24,535.175,Lincoln Memorial,Jefferson Memorial,Customer
1103217,9/05/2017 7:45,9/05/2017 8:13,1664.628,11th & Kenyon St NW,17th & G St NW,Subscriber
760197,10/04/2017 9:25,10/04/2017 9:44,1118.265,M St & Pennsylvania Ave NW,N Lynn St & Fairfax Dr,Customer
466164,9/03/2017 9:30,9/03/2017 9:41,683.275,Calvert St & Woodley Pl NW,17th St & Massachusetts Ave NW,Subscriber
633353,30/03/2017 7:48,30/03/2017 8:02,820.033,18th & R St NW,14th & G St NW,Subscriber
1133193,13/05/2017 1:39,13/05/2017 4:12,9184.131,15th & L St NW,15th & L St NW,Customer
1409200,5/06/2017 5:16,5/06/2017 6:02,2799.442,North Capitol St & F St NW,Jefferson Dr & 14th St SW,Customer
469723,9/03/2017 15:44,9/03/2017 16:08,1420.673,Jefferson Memorial,Lincoln Memorial,Customer
519129,18/03/2017 14:46,18/03/2017 14:50,267.541,7th & T St NW,1st & O St NW,Subscriber
1288898,26/05/2017 7:12,26/05/2017 7:21,567.537,5th & K St NW,17th & K St NW / Farragut Square,Subscriber
675708,3/04/2017 6:32,3/04/2017 6:42,621.178,New Hampshire Ave & 24th St NW,17th & K St NW,Subscriber
1727694,29/06/2017 5:38,29/06/2017 5:56,1100.113,10th & E St NW,3rd St & Pennsylvania Ave SE,Subscriber
1299302,27/05/2017 4:49,27/05/2017 5:00,634.515,Eckington Pl & Q St NE,6th & H St NE,Subscriber
740983,9/04/2017 5:21,9/04/2017 5:39,1082.283,22nd & I St NW / Foggy Bottom,8th & D St NW,Customer
712551,6/04/2017 8:24,6/04/2017 8:34,626.238,10th & K St NW,19th & K St NW,Subscriber
700733,5/04/2017 6:54,5/04/2017 7:02,471.45,14th & D St SE,8th & East Capitol St NE,Subscriber
382563,26/02/2017 15:28,26/02/2017 15:49,1305.102,11th & S St NW,3rd & D St SE,Subscriber
443303,6/03/2017 20:49,6/03/2017 21:03,835.21,Maryland & Independence Ave SW,20th & E St NW,Subscriber
1627218,22/06/2017 3:56,22/06/2017 4:07,632.927,8th & D St NW,4th & E St SW,Subscriber
711113,6/04/2017 7:17,6/04/2017 7:28,654.969,15th & L St NW,14th & Belmont St NW,Subscriber
1077801,7/05/2017 4:03,7/05/2017 4:16,774.754,Calvert St & Woodley Pl NW,11th & S St NW,Customer
193416,3/02/2017 12:02,3/02/2017 12:21,1114.677,16th & Harvard St NW,20th & O St NW / Dupont South,Subscriber
1226296,20/05/2017 7:30,20/05/2017 8:36,3922.961,Madison & Fairfax St,Eads & 22nd St S,Customer
1228135,20/05/2017 9:35,20/05/2017 10:07,1928.991,18th & C St NW,Jefferson Memorial,Subscriber
746922,9/04/2017 11:20,9/04/2017 12:02,2529.411,Henry Bacon Dr & Lincoln Memorial Circle NW,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Customer
762113,10/04/2017 11:50,10/04/2017 12:32,2556.823,18th & M St NW,10th St & Constitution Ave NW,Customer
424322,3/03/2017 19:35,3/03/2017 19:39,239.247,17th & Rhode Island Ave NW,17th & Corcoran St NW,Subscriber
1287302,26/05/2017 5:54,26/05/2017 6:45,3015.153,N Quincy St & Glebe Rd,1st & K St SE,Customer
222377,7/02/2017 17:32,7/02/2017 17:58,1530.592,Lincoln Park / 13th & East Capitol St NE ,14th & D St SE,Subscriber
199619,4/02/2017 14:39,4/02/2017 14:43,226.802,11th & M St NW,5th & K St NW,Subscriber
1088044,8/05/2017 5:32,8/05/2017 5:35,142.118,East West Hwy & Blair Mill Rd,13th St & Eastern Ave,Subscriber
142982,26/01/2017 19:31,26/01/2017 19:43,708.733,10th & U St NW,19th & L St NW,Subscriber
315118,19/02/2017 17:33,19/02/2017 17:59,1525.648,Convention Center / 7th & M St NW,8th & H St NW,Customer
1264768,24/05/2017 3:55,24/05/2017 4:10,866.62,C & O Canal & Wisconsin Ave NW,20th St & Florida Ave NW,Subscriber
114184,22/01/2017 12:32,22/01/2017 12:46,813.887,14th & Irving St NW,Metro Center / 12th & G St NW,Subscriber
1480788,10/06/2017 8:17,10/06/2017 8:37,1156.009,Calvert & Biltmore St NW,21st & I St NW,Subscriber
99681,20/01/2017 9:23,20/01/2017 9:24,100.127,New Hampshire Ave & T St NW,18th & R St NW,Subscriber
320451,20/02/2017 12:35,20/02/2017 13:00,1463.513,Connecticut Ave & Newark St NW / Cleveland Park,11th & Kenyon St NW,Subscriber
1715686,28/06/2017 6:54,29/06/2017 6:48,42850.167,Connecticut Ave & Newark St NW / Cleveland Park,18th St & Wyoming Ave NW,Subscriber
794477,13/04/2017 3:31,13/04/2017 3:57,1569.272,14th St & New York Ave NW,18th St & Wyoming Ave NW,Subscriber
826829,15/04/2017 2:50,15/04/2017 4:33,6165.722,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Crystal City Metro / 18th & Bell St,Customer
967814,27/04/2017 9:33,27/04/2017 9:57,1472.762,9th & Upshur St NW,17th & K St NW / Farragut Square,Subscriber
1072987,6/05/2017 9:27,6/05/2017 9:42,859.069,Lamont & Mt Pleasant NW,8th & H St NW,Subscriber
1254047,23/05/2017 3:44,23/05/2017 3:54,593.137,11th & Kenyon St NW,Adams Mill & Columbia Rd NW,Subscriber
1446440,8/06/2017 4:32,8/06/2017 4:56,1469.761,Ward Circle / American University,16th & Irving St NW,Subscriber
492112,13/03/2017 8:03,13/03/2017 8:07,191.785,Gallaudet / 8th St & Florida Ave NE,M St & Delaware Ave NE,Subscriber
1505336,12/06/2017 7:07,12/06/2017 7:22,898.037,Rolfe St & 9th St S,Lincoln Memorial,Subscriber
1610765,20/06/2017 11:59,20/06/2017 12:15,958.899,8th & H St NW,North Capitol St & F St NW,Subscriber
181251,1/02/2017 18:26,1/02/2017 18:32,369.313,14th & V St NW,14th & Irving St NW,Subscriber
596123,26/03/2017 16:51,26/03/2017 16:58,404.826,Thomas Circle,20th & O St NW / Dupont South,Subscriber
1534810,14/06/2017 9:25,14/06/2017 9:38,837.604,14th & Belmont St NW,8th & H St NW,Subscriber
1052595,4/05/2017 5:00,4/05/2017 5:10,565.717,20th St & Florida Ave NW,12th & U St NW,Subscriber
775921,11/04/2017 10:08,11/04/2017 10:21,789.401,Eastern Market Metro / Pennsylvania Ave & 7th St SE,USDA / 12th & Independence Ave SW,Subscriber
1449845,8/06/2017 6:29,8/06/2017 6:49,1222.61,4th St & Madison Dr NW,18th & R St NW,Customer
502728,15/03/2017 23:36,15/03/2017 23:45,564.48,M St & Pennsylvania Ave NW,17th & Corcoran St NW,Subscriber
714162,7/04/2017 1:24,7/04/2017 1:32,508.669,13th & H St NE,14th & D St SE,Subscriber
311424,19/02/2017 14:55,19/02/2017 14:58,210.389,8th & F St NE,Columbus Circle / Union Station,Subscriber
734103,8/04/2017 12:59,8/04/2017 1:33,2046.939,10th St & Constitution Ave NW,18th & C St NW,Customer
434256,5/03/2017 17:34,5/03/2017 17:36,136.82,14th & Girard St NW,14th & Irving St NW,Subscriber
1175919,16/05/2017 8:26,16/05/2017 8:45,1107.901,Calvert St & Woodley Pl NW,Kennedy Center,Subscriber
1732871,29/06/2017 8:16,29/06/2017 8:37,1299.596,Florida Ave & R St NW,1st & Rhode Island Ave NW,Subscriber
193945,3/02/2017 13:46,3/02/2017 13:50,228.848,Park Rd & Holmead Pl NW,14th St & Spring Rd NW,Subscriber
103330,20/01/2017 18:51,20/01/2017 18:55,207.521,13th & D St NE,13th & H St NE,Subscriber
1675831,25/06/2017 10:02,25/06/2017 10:06,256.611,14th St & Spring Rd NW,Georgia & New Hampshire Ave NW,Subscriber
404658,1/03/2017 12:29,1/03/2017 12:32,186.859,15th & L St NW,17th & K St NW / Farragut Square,Subscriber
834625,15/04/2017 8:28,15/04/2017 9:02,2055.654,20th & E St NW,10th St & Constitution Ave NW,Customer
1159984,15/05/2017 6:46,15/05/2017 6:56,605.184,14th & G St NW,5th & F St NW,Subscriber
1697701,27/06/2017 5:28,27/06/2017 6:08,2368.038,M St & Pennsylvania Ave NW,New Hampshire Ave & 24th St NW,Customer
1203625,18/05/2017 10:35,18/05/2017 10:43,451.66,1st & O St NW,14th & Rhode Island Ave NW,Subscriber
234348,8/02/2017 18:34,8/02/2017 18:45,629.94,M St & New Jersey Ave SE,D St & Maryland Ave NE,Subscriber
349090,23/02/2017 10:25,23/02/2017 10:42,1017.913,23rd & Crystal Dr,Jefferson Memorial,Subscriber
1558133,16/06/2017 7:28,16/06/2017 7:31,180.775,23rd & Crystal Dr,Crystal City Metro / 18th & Bell St,Subscriber
457032,8/03/2017 14:11,8/03/2017 14:23,747.085,Maryland Ave & E St NE,10th & G St NW,Subscriber
938623,25/04/2017 5:48,25/04/2017 5:57,484.031,Washington & Independence Ave SW/HHS,2nd & G St NE,Subscriber
10730,4/01/2017 8:18,4/01/2017 8:40,1312.575,Connecticut & Nebraska Ave NW,17th & Rhode Island Ave NW,Subscriber
1515138,13/06/2017 5:48,13/06/2017 6:00,727.928,4th St & Madison Dr NW,North Capitol St & F St NW,Subscriber
32386,9/01/2017 6:54,9/01/2017 6:57,180.185,New Hampshire Ave & 24th St NW,24th & N St NW,Subscriber
1062064,5/05/2017 1:46,5/05/2017 1:58,691.474,Metro Center / 12th & G St NW,17th St & Massachusetts Ave NW,Subscriber
629712,29/03/2017 18:33,29/03/2017 19:05,1917.356,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,Jefferson Dr & 14th St SW,Customer
1454415,8/06/2017 8:44,8/06/2017 9:06,1284.141,1st & M St NE,14th & V St NW,Customer
1613740,21/06/2017 4:40,21/06/2017 4:47,443.875,22nd & I St NW / Foggy Bottom,Thomas Circle,Subscriber
572238,24/03/2017 17:53,24/03/2017 18:12,1124.662,10th & G St NW,25th St & Pennsylvania Ave NW,Subscriber
1738831,30/06/2017 2:34,30/06/2017 3:29,3282.819,Henry Bacon Dr & Lincoln Memorial Circle NW,4th St & Madison Dr NW,Customer
521821,18/03/2017 17:30,18/03/2017 18:18,2904.148,Jefferson Dr & 14th St SW,Jefferson Dr & 14th St SW,Customer
838009,15/04/2017 11:13,15/04/2017 11:59,2797.704,6th St & Indiana Ave NW,4th St & Madison Dr NW,Customer
727827,8/04/2017 6:04,8/04/2017 6:21,1034.178,18th St & Pennsylvania Ave NW,14th & L St NW,Customer
1609152,20/06/2017 9:52,20/06/2017 11:37,6312.91,Virginia Ave & 25th St NW,Virginia Ave & 25th St NW,Customer
595794,26/03/2017 16:17,26/03/2017 16:22,271.406,4th St & Madison Dr NW,4th & E St SW,Customer
1728243,29/06/2017 5:57,29/06/2017 6:17,1203.092,18th St & Pennsylvania Ave NW,5th & F St NW,Customer
1378766,2/06/2017 11:08,2/06/2017 11:22,794.192,17th St & Massachusetts Ave NW,8th & F St NW,Subscriber
308028,19/02/2017 12:27,19/02/2017 12:58,1843.101,34th St & Wisconsin Ave NW,8th & D St NW,Subscriber
1613452,21/06/2017 4:21,21/06/2017 4:30,541.773,Park Rd & Holmead Pl NW,10th & U St NW,Subscriber
905596,21/04/2017 4:58,21/04/2017 5:17,1123.194,20th St & Virginia Ave NW,New Jersey Ave & N St NW/Dunbar HS,Subscriber
409653,1/03/2017 21:24,1/03/2017 21:39,860.427,3rd St & Pennsylvania Ave SE,Jefferson Dr & 14th St SW,Subscriber
590156,25/03/2017 21:02,25/03/2017 21:34,1915.18,Lincoln Memorial,Jefferson Dr & 14th St SW,Subscriber
687594,4/04/2017 6:47,4/04/2017 7:04,1073.984,3rd St & Pennsylvania Ave SE,18th St & Pennsylvania Ave NW,Subscriber
969279,27/04/2017 11:27,27/04/2017 11:31,269.349,14th & Irving St NW,Harvard St & Adams Mill Rd NW,Subscriber
1326235,29/05/2017 9:31,29/05/2017 9:36,305.783,Tenleytown / Wisconsin Ave & Albemarle St NW,Connecticut & Nebraska Ave NW,Subscriber
1034468,2/05/2017 9:15,2/05/2017 9:56,2456.551,Jefferson Dr & 14th St SW,17th St & Independence Ave SW,Customer
1510305,12/06/2017 10:49,12/06/2017 11:02,766.394,Convention Center / 7th & M St NW,24th & N St NW,Subscriber
1592147,19/06/2017 7:21,19/06/2017 7:27,346.073,24th & N St NW,21st & I St NW,Subscriber
406289,1/03/2017 16:47,1/03/2017 16:53,366.433,15th & L St NW,8th & H St NW,Subscriber
1387716,3/06/2017 7:35,3/06/2017 7:57,1301.306,M St & New Jersey Ave SE,North Capitol St & F St NW,Customer
1383743,3/06/2017 3:51,3/06/2017 3:58,425.114,24th & N St NW,Georgetown Harbor / 30th St NW,Subscriber
1542989,15/06/2017 6:29,15/06/2017 6:31,155.04,15th & N Scott St,Court House Metro / 15th & N Uhle St ,Subscriber
618473,28/03/2017 20:05,28/03/2017 20:26,1285.949,15th & P St NW,New Hampshire Ave & 24th St NW,Subscriber
1520781,13/06/2017 8:46,13/06/2017 8:52,353.18,19th & K St NW,19th St & Constitution Ave NW,Subscriber
852615,16/04/2017 12:04,16/04/2017 12:27,1390.841,4th & C St SW,North Capitol St & F St NW,Customer
1000436,30/04/2017 1:58,30/04/2017 2:16,1082.713,Bethesda Ave & Arlington Rd,Connecticut Ave & Chevy Chase Lake Dr,Subscriber
961356,27/04/2017 6:04,27/04/2017 6:08,238.284,14th St & Colorado Ave NW,14th St Heights / 14th & Crittenden St NW,Subscriber
146272,27/01/2017 10:05,27/01/2017 10:14,516.052,21st & I St NW,14th St & New York Ave NW,Subscriber
1178868,16/05/2017 11:13,16/05/2017 11:15,149.566,Wisconsin Ave & Ingomar St NW,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,Subscriber
1103677,9/05/2017 7:59,9/05/2017 8:03,236.046,Lee Hwy & N Adams St,N Veitch & Key Blvd,Subscriber
673399,3/04/2017 5:06,3/04/2017 5:08,167.127,Wilson Blvd & Franklin Rd,Court House Metro / 15th & N Uhle St ,Subscriber
426716,4/03/2017 12:39,4/03/2017 12:44,303.712,5th & K St NW,6th St & Indiana Ave NW,Subscriber
339894,22/02/2017 13:13,22/02/2017 13:20,384.965,14th & L St NW,7th & F St NW/Portrait Gallery,Subscriber
724206,8/04/2017 3:00,8/04/2017 3:21,1279.288,USDA / 12th & Independence Ave SW,1st & D St SE,Customer
385245,27/02/2017 6:36,27/02/2017 6:47,651.249,8th & O St NW,New Hampshire Ave & 24th St NW,Subscriber
238270,9/02/2017 9:59,9/02/2017 10:26,1624.484,17th & K St NW,Connecticut Ave & Tilden St NW,Subscriber
858717,17/04/2017 6:30,17/04/2017 6:38,516.771,Park Rd & Holmead Pl NW,14th & R St NW,Subscriber
835717,15/04/2017 9:26,15/04/2017 9:39,810.424,Takoma Metro,Fenton St & Ellsworth Dr ,Subscriber
541049,21/03/2017 9:39,21/03/2017 9:46,415.769,Neal St & Trinidad Ave NE,6th & H St NE,Subscriber
1470262,9/06/2017 10:15,9/06/2017 11:45,5348.749,8th & H St NW,17th & K St NW / Farragut Square,Customer
1255158,23/05/2017 4:57,23/05/2017 5:23,1586.566,4th & C St SW,Thomas Circle,Customer
956351,26/04/2017 12:49,26/04/2017 1:03,824.003,10th & E St NW,21st & I St NW,Subscriber
27374,6/01/2017 18:12,6/01/2017 18:22,586.452,20th & O St NW / Dupont South,11th & O St NW,Subscriber
167061,31/01/2017 1:15,31/01/2017 1:21,335.001,17th & Corcoran St NW,14th & Belmont St NW,Subscriber
193150,3/02/2017 11:02,3/02/2017 11:13,665.331,Massachusetts Ave & Dupont Circle NW,34th St & Wisconsin Ave NW,Subscriber
1667097,25/06/2017 1:56,25/06/2017 3:23,5220.211,Wisconsin Ave & O St NW,4th St & Madison Dr NW,Customer
1286657,26/05/2017 5:25,26/05/2017 5:35,588.324,L'Enfant Plaza / 7th & C St SW,2nd St & Massachusetts Ave NE,Subscriber
781476,12/04/2017 4:57,12/04/2017 5:06,528.02,3rd & H St NE,Bladensburg Rd & Benning Rd NE,Customer
560314,23/03/2017 12:15,23/03/2017 12:26,680.811,15th & W St NW,17th & K St NW / Farragut Square,Subscriber
1439697,7/06/2017 8:02,7/06/2017 8:18,989.524,14th & Irving St NW,10th & E St NW,Subscriber
964467,27/04/2017 7:47,27/04/2017 7:54,403.907,20th St & Florida Ave NW,Rhode Island & Connecticut Ave NW,Subscriber
362331,24/02/2017 13:03,24/02/2017 17:10,14818.443,Montgomery College/W Campus Dr & Mannakee St,Silver Spring Metro/Colesville Rd & Wayne Ave,Subscriber
395626,28/02/2017 8:43,28/02/2017 9:04,1276.443,1st & K St SE,15th & L St NW,Subscriber
441728,6/03/2017 18:15,6/03/2017 18:23,495.56,Metro Center / 12th & G St NW,15th & P St NW,Subscriber
1706122,27/06/2017 9:41,27/06/2017 9:45,290.952,Maine Ave & 7th St SW,10th St & L'Enfant Plaza SW,Subscriber
1678495,25/06/2017 12:20,25/06/2017 12:26,345.541,3rd St & Pennsylvania Ave SE,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Subscriber
709607,6/04/2017 6:04,6/04/2017 6:09,333.666,Braddock Rd Metro,Commonwealth & E Monroe Ave,Subscriber
1245752,22/05/2017 4:43,22/05/2017 4:50,409.288,Braddock Rd Metro,Commonwealth & E Monroe Ave,Subscriber
386289,27/02/2017 8:17,27/02/2017 8:32,890.687,7th & R St NW / Shaw Library,US Dept of State / Virginia Ave & 21st St NW,Subscriber
475316,9/03/2017 22:16,9/03/2017 22:28,717.517,Columbia Pike & S Walter Reed Dr,Columbia Pike & S Dinwiddie St / Arlington Mill Community Center,Subscriber
