,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
4172161,12/05/2017 18:58,12/05/2017 19:05,422,FDR Drive & E 35 St,E 51 St & 1 Ave,Subscriber,Male,1986
1557140,1/03/2017 21:49,1/03/2017 21:51,139,E 19 St & 3 Ave,E 15 St & 3 Ave,Subscriber,Male,1997
848817,5/02/2017 10:58,5/02/2017 11:17,1115,3 Ave & E 62 St,W 39 St & 9 Ave,Subscriber,Male,1978
6763203,30/06/2017 7:52,30/06/2017 8:07,861,Broadway & E 22 St,Duane St & Greenwich St,Subscriber,Male,1991
1905719,20/03/2017 7:19,20/03/2017 7:27,510,W 33 St & 7 Ave,W 52 St & 5 Ave,Subscriber,Male,1959
5506823,8/06/2017 14:45,8/06/2017 15:02,1054,Hicks St & Montague St,Plaza St West & Flatbush Ave,Subscriber,Female,1975
3741222,4/05/2017 7:13,4/05/2017 7:20,379,Hudson St & Reade St,Centre St & Chambers St,Subscriber,Female,1985
700258,30/01/2017 21:24,30/01/2017 21:27,150,W 42 St & 8 Ave,Broadway & W 41 St,Subscriber,Male,1988
144229,9/01/2017 14:32,9/01/2017 14:52,1247,W 46 St & 11 Ave,Christopher St & Greenwich St,Subscriber,Male,1955
5354905,5/06/2017 18:03,5/06/2017 18:21,1076,2 Ave  & E 104 St,E 53 St & 3 Ave,Subscriber,Male,1989
6232648,21/06/2017 14:34,21/06/2017 14:48,870,Vesey Pl & River Terrace,Mercer St & Spring St,Subscriber,Male,1972
4524426,19/05/2017 18:53,19/05/2017 19:04,661,Driggs Ave & Lorimer St,Berry St & N 8 St,Subscriber,Female,1986
1689863,7/03/2017 0:16,7/03/2017 0:34,1046,Broadway & W 53 St,E 102 St & Park Ave,Subscriber,Male,1983
1381753,24/02/2017 23:03,24/02/2017 23:10,389,Howard St & Centre St,Barclay St & Church St,Subscriber,Male,1991
2103730,26/03/2017 17:17,26/03/2017 17:43,1609,8 Ave & W 31 St,Cliff St & Fulton St,Subscriber,Female,1992
4018829,10/05/2017 8:43,10/05/2017 8:52,546,Rivington St & Ridge St,W Broadway & Spring St,Subscriber,Female,1985
2059169,24/03/2017 23:28,24/03/2017 23:50,1292,MacDougal St & Washington Sq,Broadway & W 41 St,Customer,,
1807349,9/03/2017 22:36,9/03/2017 22:39,207,Washington Pl & 6 Ave,Greenwich Ave & 8 Ave,Subscriber,Male,1982
5317270,5/06/2017 6:51,5/06/2017 7:01,616,9 Ave & W 45 St,W 27 St & 7 Ave,Subscriber,Male,1967
1205302,20/02/2017 14:26,20/02/2017 15:15,2936,W Broadway & Spring St,W 42 St & Dyer Ave,Subscriber,Male,1958
3592960,1/05/2017 16:54,1/05/2017 17:20,1539,Sullivan St & Washington Sq,Christopher St & Greenwich St,Subscriber,Male,1985
3806483,5/05/2017 16:56,5/05/2017 17:17,1236,Barclay St & Church St,1 Ave & E 16 St,Subscriber,Female,1962
2845351,15/04/2017 13:36,15/04/2017 13:52,924,N 6 St & Bedford Ave,Banker St & Meserole Ave,Subscriber,Male,1970
6401833,24/06/2017 12:07,24/06/2017 12:11,275,8 Ave & W 33 St,W 45 St & 8 Ave,Subscriber,Male,1985
4108811,11/05/2017 18:07,11/05/2017 18:22,887,E 55 St & 3 Ave,Lexington Ave & E 24 St,Customer,Male,1975
2286093,2/04/2017 14:20,2/04/2017 14:32,731,Bank St & Washington St,West St & Chambers St,Subscriber,Male,1967
3604151,1/05/2017 18:35,1/05/2017 18:53,1097,Riverside Dr & W 89 St,W 43 St & 10 Ave,Subscriber,Male,1955
3431968,28/04/2017 15:57,28/04/2017 16:12,881,1 Ave & E 68 St,Broadway & W 60 St,Subscriber,Male,1968
5594727,9/06/2017 19:01,9/06/2017 19:12,632,W 27 St & 7 Ave,Pershing Square North,Subscriber,Male,1962
2006162,23/03/2017 12:17,23/03/2017 12:21,211,W 43 St & 6 Ave,W 41 St & 8 Ave,Subscriber,Male,1986
2142057,28/03/2017 9:03,28/03/2017 9:10,448,Stanton St & Chrystie St,Leonard St & Church St,Subscriber,Male,1987
3681310,3/05/2017 6:52,3/05/2017 7:04,736,Riverside Blvd & W 67 St,Central Park S & 6 Ave,Subscriber,Male,1990
5227231,3/06/2017 10:51,3/06/2017 11:01,603,Great Jones St,W 31 St & 7 Ave,Subscriber,Male,1990
5624036,10/06/2017 12:42,10/06/2017 12:49,440,44 Dr & Jackson Ave,Vernon Blvd & 50 Ave,Subscriber,Male,1988
6425804,24/06/2017 17:30,24/06/2017 18:04,2071,Central Park S & 6 Ave,LaGuardia Pl & W 3 St,Subscriber,Male,1989
5617095,10/06/2017 11:02,10/06/2017 11:26,1384,DeKalb Ave & S Portland Ave,4 Ave & 9 St,Subscriber,Female,1981
6380352,23/06/2017 18:09,23/06/2017 18:19,629,E 31 St & 3 Ave,MacDougal St & Washington Sq,Subscriber,Male,1965
4639472,22/05/2017 5:41,22/05/2017 5:45,273,W 20 St & 7 Ave,W 16 St & The High Line,Subscriber,Male,1959
150048,9/01/2017 19:10,9/01/2017 19:15,319,Broadway & E 22 St,W 15 St & 7 Ave,Subscriber,Male,1986
5915821,15/06/2017 11:56,15/06/2017 12:20,1431,W 4 St & 7 Ave S,Grand St & Elizabeth St,Customer,Female,1966
5553332,9/06/2017 9:15,9/06/2017 9:35,1211,E 33 St & 2 Ave,Grand St & Elizabeth St,Subscriber,Female,1976
200340,11/01/2017 18:07,11/01/2017 18:33,1530,W 38 St & 8 Ave,E 88 St & Park Ave,Subscriber,Male,1961
1305187,23/02/2017 10:22,23/02/2017 10:30,492,Central Park West & W 72 St,E 76 St & 3 Ave,Subscriber,Female,1979
2860421,15/04/2017 17:41,15/04/2017 17:51,624,W 78 St & Broadway,W 54 St & 9 Ave,Subscriber,Female,1960
2632315,11/04/2017 11:21,11/04/2017 11:28,399,Fulton St & William St,Duane St & Greenwich St,Subscriber,Female,1967
2970042,17/04/2017 21:26,17/04/2017 21:33,444,Broadway & W 32 St,9 Ave & W 45 St,Subscriber,Male,1985
2664261,11/04/2017 19:31,11/04/2017 19:47,975,W 41 St & 8 Ave,E 32 St & Park Ave,Subscriber,Male,1951
1956386,21/03/2017 17:47,21/03/2017 18:00,772,Myrtle Ave & Marcy Ave,Fulton St & Clermont Ave,Subscriber,Female,1989
2964309,17/04/2017 19:20,17/04/2017 19:24,238,W 100 St & Broadway,Cathedral Pkwy & Broadway,Subscriber,Male,1968
1569818,2/03/2017 9:47,2/03/2017 9:53,349,W 100 St & Broadway,Cathedral Pkwy & Broadway,Subscriber,Male,1993
2806354,14/04/2017 15:57,14/04/2017 16:06,517,Broadway & W 24 St,W 33 St & 7 Ave,Subscriber,Male,1972
2181486,29/03/2017 16:46,29/03/2017 17:00,830,Vesey Pl & River Terrace,9 Ave & W 22 St,Subscriber,Male,1983
1128364,18/02/2017 11:42,18/02/2017 11:52,620,E 13 St & Avenue A,Howard St & Centre St,Subscriber,Male,1976
6224429,21/06/2017 11:38,21/06/2017 11:43,291,E 32 St & Park Ave,Broadway & W 32 St,Subscriber,Female,1967
1349148,24/02/2017 10:36,24/02/2017 10:49,740,West St & Chambers St,Carmine St & 6 Ave,Customer,,
5881321,14/06/2017 19:09,14/06/2017 19:36,1612,W 64 St & West End Ave,E 81 St & York Ave,Subscriber,Female,1966
3264008,24/04/2017 15:16,24/04/2017 15:28,733,E 97 St & Madison Ave,W 89 St & Columbus Ave,Subscriber,Female,1962
2386608,5/04/2017 7:42,5/04/2017 7:54,726,Bank St & Hudson St,Vesey Pl & River Terrace,Subscriber,Female,1993
523023,24/01/2017 18:39,24/01/2017 19:17,2276,John St & William St,1 Ave & E 62 St,Subscriber,Male,1976
6546014,26/06/2017 18:44,26/06/2017 19:10,1527,Rivington St & Ridge St,Kent Ave & N 7 St,Subscriber,Female,1988
2074102,25/03/2017 14:08,25/03/2017 14:18,582,W 33 St & 7 Ave,W 26 St & 8 Ave,Subscriber,Male,1948
5209050,2/06/2017 19:17,2/06/2017 19:26,550,Greenwich Ave & 8 Ave,Greenwich St & W Houston St,Subscriber,Male,1985
5882015,14/06/2017 19:17,14/06/2017 19:24,379,11 Ave & W 59 St,W 56 St & 10 Ave,Subscriber,Male,1971
2585512,10/04/2017 14:05,10/04/2017 14:55,2978,Centre St & Chambers St,Broadway & Battery Pl,Customer,,
3818759,5/05/2017 22:32,5/05/2017 22:37,266,Lafayette St & Jersey St,Forsyth St & Broome St,Subscriber,Male,1987
2816833,14/04/2017 18:04,14/04/2017 18:10,403,E 20 St & Park Ave,Pershing Square North,Subscriber,Male,1990
6237118,21/06/2017 15:58,21/06/2017 16:07,496,Greenwich Ave & 8 Ave,W 27 St & 7 Ave,Customer,Male,1971
1126570,18/02/2017 10:42,18/02/2017 10:53,647,E 23 St & 1 Ave,W 21 St & 6 Ave,Subscriber,Female,1960
4211021,14/05/2017 16:13,14/05/2017 16:40,1624,Atlantic Ave & Fort Greene Pl,Carroll St & Columbia St,Customer,Male,1988
3322766,26/04/2017 14:39,26/04/2017 14:55,987,Fulton St & Washington Ave,Prospect Park West & 8 St,Subscriber,Male,1963
162673,10/01/2017 13:57,10/01/2017 14:04,419,W 43 St & 6 Ave,Broadway & W 55 St,Subscriber,Male,1962
4297270,16/05/2017 9:58,16/05/2017 10:16,1043,Cathedral Pkwy & Broadway,Amsterdam Ave & W 73 St,Subscriber,Female,1995
3656468,2/05/2017 17:20,2/05/2017 17:34,795,W 18 St & 6 Ave,W 38 St & 8 Ave,Subscriber,Male,1967
3786095,4/05/2017 19:01,4/05/2017 19:15,846,Bank St & Washington St,Greenwich St & Hubert St,Subscriber,Male,1972
5114516,1/06/2017 14:18,1/06/2017 14:29,604,Riverside Dr & W 104 St,Amsterdam Ave & W 73 St,Subscriber,Male,1964
1220912,20/02/2017 21:20,20/02/2017 21:41,1274,W 41 St & 8 Ave,E 14 St & Avenue B,Subscriber,Male,1990
6713821,29/06/2017 11:27,29/06/2017 11:44,1047,Columbus Ave & W 72 St,W 106 St & Amsterdam Ave,Subscriber,Female,1950
1154448,19/02/2017 7:42,19/02/2017 7:48,349,South St & Gouverneur Ln,Little West St & 1 Pl,Subscriber,Male,1972
3382600,27/04/2017 17:47,27/04/2017 18:01,836,Pioneer St & Van Brunt St,Dean St & Hoyt St,Subscriber,Female,1989
273872,13/01/2017 17:40,13/01/2017 17:45,294,W 52 St & 6 Ave,W 52 St & 9 Ave,Subscriber,Male,1976
4659296,22/05/2017 20:07,22/05/2017 20:29,1321,8 Ave & W 33 St,West St & Chambers St,Subscriber,Male,1983
3709230,3/05/2017 15:25,3/05/2017 15:32,433,E 106 St & Madison Ave,5 Ave & E 93 St,Subscriber,Male,1986
2647535,11/04/2017 16:36,11/04/2017 16:42,332,Central Park West & W 68 St,Central Park S & 6 Ave,Subscriber,Female,1969
5206004,2/06/2017 18:40,2/06/2017 18:55,851,1 Ave & E 62 St,9 Ave & W 45 St,Subscriber,Male,1994
4567087,20/05/2017 16:39,20/05/2017 17:22,2570,E 51 St & Lexington Ave,Barclay St & Church St,Customer,,
3199281,23/04/2017 11:20,23/04/2017 11:28,489,E 6 St & Avenue D,E 19 St & 3 Ave,Subscriber,Male,1986
4735778,24/05/2017 9:15,24/05/2017 9:18,194,W 21 St & 6 Ave,W 15 St & 7 Ave,Subscriber,Female,1979
3310806,26/04/2017 8:12,26/04/2017 8:25,827,W 20 St & 11 Ave,E 12 St & 3 Ave,Subscriber,Male,1971
1075480,16/02/2017 11:02,16/02/2017 11:39,2246,Market St & Cherry St,W 52 St & 6 Ave,Subscriber,Male,1991
2509401,8/04/2017 17:04,8/04/2017 17:14,573,Broadway & W 51 St,Central Park West & W 76 St,Subscriber,Male,1986
5864473,14/06/2017 16:25,14/06/2017 16:55,1800,9 Ave & W 18 St,Henry St & Atlantic Ave,Subscriber,Male,1978
5549887,9/06/2017 8:39,9/06/2017 8:49,580,Broadway & W 58 St,E 72 St & Park Ave,Subscriber,Female,1975
3128495,21/04/2017 12:23,21/04/2017 12:27,222,3 St & Prospect Park West,West Drive & Prospect Park West,Subscriber,,
5580982,9/06/2017 16:49,9/06/2017 17:05,924,E 20 St & 2 Ave,Broadway & W 41 St,Subscriber,Male,1965
4747592,24/05/2017 13:27,24/05/2017 14:04,2223,E 40 St & 5 Ave,W 52 St & 11 Ave,Subscriber,Male,1957
4361373,17/05/2017 9:44,17/05/2017 10:19,2130,Baltic St & 5 Ave,Broadway & E 22 St,Subscriber,Male,1985
5068521,31/05/2017 18:26,31/05/2017 18:37,653,12 Ave & W 40 St,11 Ave & W 59 St,Subscriber,Male,1998
4899895,27/05/2017 21:56,27/05/2017 22:08,688,W 33 St & 7 Ave,Broadway & E 22 St,Customer,,
4825409,26/05/2017 14:16,26/05/2017 14:23,415,Cumberland St & Lafayette Ave,Bond St & Fulton St,Subscriber,Female,1974
4624049,21/05/2017 17:28,21/05/2017 17:48,1171,Washington Pl & Broadway,Perry St & Bleecker St,Customer,,
3791062,4/05/2017 20:33,4/05/2017 20:39,370,South End Ave & Liberty St,Liberty St & Broadway,Customer,,
6241604,21/06/2017 17:03,21/06/2017 17:24,1272,9 Ave & W 22 St,E 2 St & Avenue B,Subscriber,Female,1991
5817081,13/06/2017 18:26,13/06/2017 18:51,1475,E 88 St & Park Ave,E 48 St & 3 Ave,Customer,Female,1972
564607,26/01/2017 7:02,26/01/2017 7:06,189,Little West St & 1 Pl,South End Ave & Liberty St,Subscriber,Male,1989
3028472,19/04/2017 6:58,19/04/2017 7:07,573,Christopher St & Greenwich St,Vesey Pl & River Terrace,Subscriber,Male,1967
4119954,11/05/2017 20:44,11/05/2017 20:47,177,India St & Manhattan Ave,Franklin St & Dupont St,Subscriber,Male,1992
6163025,20/06/2017 13:44,20/06/2017 14:04,1210,Cliff St & Fulton St,Pier 40 - Hudson River Park,Subscriber,Female,1986
5574155,9/06/2017 15:26,9/06/2017 15:34,520,5 Ave & E 88 St,Central Park North & Adam Clayton Powell Blvd,Customer,Male,1982
2331222,3/04/2017 15:06,3/04/2017 15:09,195,Greenwich Ave & 8 Ave,Perry St & Bleecker St,Subscriber,Female,1988
1544615,1/03/2017 17:37,1/03/2017 18:30,3202,Cathedral Pkwy & Broadway,E 10 St & 5 Ave,Subscriber,Male,1988
3783148,4/05/2017 18:28,4/05/2017 18:37,528,Barclay St & Church St,Canal St & Rutgers St,Subscriber,Female,1952
204964,11/01/2017 19:34,11/01/2017 19:41,398,E 16 St & 5 Ave,E 11 St & 1 Ave,Subscriber,Female,1990
638662,28/01/2017 14:14,28/01/2017 14:20,377,W 52 St & 6 Ave,W 41 St & 8 Ave,Subscriber,Male,1966
4436636,18/05/2017 13:42,18/05/2017 13:54,766,Greenwich Ave & 8 Ave,Greenwich St & Hubert St,Customer,Male,1991
2482153,7/04/2017 20:25,7/04/2017 20:41,1001,W 41 St & 8 Ave,E 75 St & 3 Ave,Subscriber,Male,1992
5046459,31/05/2017 13:30,31/05/2017 13:33,211,S 3 St & Bedford Ave,Broadway & Roebling St,Subscriber,Male,1957
2392995,5/04/2017 9:04,5/04/2017 9:27,1355,W 67 St & Broadway,E 17 St & Broadway,Subscriber,Male,1981
5535655,8/06/2017 21:08,8/06/2017 21:14,379,Hicks St & Montague St,Bond St & Fulton St,Subscriber,Male,1990
4621695,21/05/2017 17:01,21/05/2017 17:21,1212,Pershing Square North,E 7 St & Avenue A,Subscriber,Male,1957
1158059,19/02/2017 10:52,19/02/2017 11:17,1552,W 82 St & Central Park West,5 Ave & E 63 St,Customer,,
2667260,11/04/2017 20:26,11/04/2017 20:30,228,N 8 St & Driggs Ave,Bedford Ave & Nassau Ave,Subscriber,Male,1986
4795267,25/05/2017 18:07,25/05/2017 18:21,833,Amsterdam Ave & W 82 St,W 59 St & 10 Ave,Subscriber,Female,1950
3457888,28/04/2017 21:46,28/04/2017 22:03,991,E 31 St & 3 Ave,Greenwich Ave & 8 Ave,Subscriber,Female,1985
3961254,9/05/2017 8:35,9/05/2017 8:50,898,1 Ave & E 78 St,W 59 St & 10 Ave,Subscriber,Male,1980
2160254,29/03/2017 7:46,29/03/2017 7:50,247,W 26 St & 8 Ave,W 38 St & 8 Ave,Subscriber,Male,1983
5531208,8/06/2017 19:40,8/06/2017 19:44,202,Norman Ave & Leonard St - 2,Greenpoint Ave & Manhattan Ave,Subscriber,Male,1986
85756,5/01/2017 13:13,5/01/2017 13:17,254,W 27 St & 10 Ave,W 22 St & 8 Ave,Subscriber,Male,1978
694138,30/01/2017 18:14,30/01/2017 18:52,2293,1 Ave & E 62 St,Cathedral Pkwy & Broadway,Subscriber,Female,1961
3927685,8/05/2017 16:07,8/05/2017 16:27,1199,E 55 St & 2 Ave,E 17 St & Broadway,Subscriber,Male,1955
5476067,7/06/2017 22:54,7/06/2017 22:59,313,St Marks Pl & 1 Ave,E 12 St & 3 Ave,Subscriber,Male,1995
3478529,29/04/2017 12:47,29/04/2017 12:55,468,Centre St & Chambers St,Fulton St & Broadway,Customer,,
611587,27/01/2017 13:52,27/01/2017 14:00,466,W 38 St & 8 Ave,E 39 St & 2 Ave,Subscriber,Male,1982
3167573,22/04/2017 12:02,22/04/2017 12:41,2329,E 91 St & 2 Ave,E 91 St & 2 Ave,Customer,,
820028,3/02/2017 18:11,3/02/2017 18:19,469,E 55 St & 3 Ave,E 55 St & 3 Ave,Subscriber,Male,1968
5340488,5/06/2017 14:38,5/06/2017 15:39,3656,Great Jones St,W 67 St & Broadway,Subscriber,Male,1977
4620373,21/05/2017 16:45,21/05/2017 17:30,2740,12 Ave & W 40 St,Riverside Dr & W 89 St,Customer,,
5521623,8/06/2017 18:00,8/06/2017 19:15,4454,Central Park West & W 72 St,E 84 St & Park Ave,Customer,,
1537074,1/03/2017 14:49,1/03/2017 14:52,235,W 49 St & 8 Ave,W 53 St & 10 Ave,Subscriber,Male,1975
5949504,15/06/2017 19:41,15/06/2017 19:48,394,W 24 St & 7 Ave,W 17 St & 8 Ave,Subscriber,Male,1994
1336103,24/02/2017 3:39,24/02/2017 3:50,668,Emerson Pl & Myrtle Ave,Macon St & Nostrand Ave,Subscriber,Male,1976
2435933,6/04/2017 11:01,6/04/2017 11:12,649,E 33 St & 2 Ave,E 7 St & Avenue A,Subscriber,Male,1992
3905733,8/05/2017 8:00,8/05/2017 8:13,739,9 Ave & W 22 St,Pershing Square North,Subscriber,Male,1969
923954,8/02/2017 7:18,8/02/2017 7:24,330,W 41 St & 8 Ave,W 44 St & 5 Ave,Subscriber,Male,1953
5000835,30/05/2017 15:50,30/05/2017 16:07,1060,E 84 St & Park Ave,Riverside Dr & W 72 St,Subscriber,Female,1976
2820572,14/04/2017 18:52,14/04/2017 19:01,557,Broadway & W 51 St,W 59 St & 10 Ave,Subscriber,Male,1960
362910,18/01/2017 9:15,18/01/2017 9:28,767,5 Ave & E 93 St,E 48 St & 5 Ave,Subscriber,Male,1976
2694201,12/04/2017 14:32,12/04/2017 14:52,1232,Canal St & Rutgers St,Forsyth St & Broome St,Customer,Male,1987
5042359,31/05/2017 11:59,31/05/2017 12:24,1504,Bedford Ave & S 9 St,Washington Ave & Park Ave,Customer,,
5000449,30/05/2017 15:41,30/05/2017 15:51,617,E 52 St & 2 Ave,Queens Plaza North & Crescent St,Customer,,
6053839,18/06/2017 8:57,18/06/2017 9:02,281,E 24 St & Park Ave S,E 27 St & 1 Ave,Subscriber,Male,1961
2873849,16/04/2017 8:51,16/04/2017 9:19,1672,E 10 St & Avenue A,E 89 St & York Ave,Subscriber,Female,1986
1171217,19/02/2017 14:51,19/02/2017 15:17,1559,W 13 St & Hudson St,Little West St & 1 Pl,Subscriber,Male,1984
1915812,20/03/2017 14:23,20/03/2017 14:26,217,Canal St & Rutgers St,Henry St & Grand St,Subscriber,Male,1979
3086234,20/04/2017 13:23,20/04/2017 13:30,445,E 72 St & Park Ave,W 78 St & Broadway,Subscriber,Male,1967
2419103,5/04/2017 18:13,5/04/2017 18:28,901,E 20 St & Park Ave,E 47 St & 1 Ave,Subscriber,Male,1978
1927931,20/03/2017 19:33,20/03/2017 19:44,687,W 27 St & 10 Ave,W 24 St & 7 Ave,Subscriber,Male,1983
3257657,24/04/2017 12:21,24/04/2017 12:35,841,W 38 St & 8 Ave,E 17 St & Broadway,Subscriber,Male,1972
5108993,1/06/2017 12:31,1/06/2017 13:29,3532,Old Fulton St,Kent Ave & N 7 St,Customer,,
4011115,10/05/2017 7:00,10/05/2017 7:07,418,W 22 St & 10 Ave,8 Ave & W 31 St,Subscriber,Female,1978
4954950,29/05/2017 13:24,29/05/2017 13:30,352,Lafayette St & E 8 St,Avenue D & E 8 St,Subscriber,Male,1991
2296044,2/04/2017 16:46,2/04/2017 17:06,1202,E 81 St & Park Ave,Central Park North & Adam Clayton Powell Blvd,Customer,,
6494896,25/06/2017 21:43,25/06/2017 22:05,1344,Wythe Ave & Metropolitan Ave,Clinton St & Tillary St,Subscriber,Male,1990
5256789,3/06/2017 17:15,3/06/2017 17:38,1352,Old Fulton St,Pearl St & Anchorage Pl,Customer,Male,1998
326161,16/01/2017 15:43,16/01/2017 15:46,221,St James Pl & Oliver St,Peck Slip & Front St,Customer,,
6689160,28/06/2017 21:27,28/06/2017 21:54,1596,3 St & Prospect Park West,3 St & Prospect Park West,Customer,,
1512979,28/02/2017 19:36,28/02/2017 20:01,1539,Madison Ave & E 82 St,Madison Ave & E 82 St,Subscriber,Male,1964
3366646,27/04/2017 13:18,27/04/2017 13:26,498,Carmine St & 6 Ave,University Pl & E 14 St,Subscriber,Male,1983
6225351,21/06/2017 11:58,21/06/2017 12:04,388,6 Ave & W 33 St,W 45 St & 6 Ave,Subscriber,Male,1973
4910008,28/05/2017 11:18,28/05/2017 11:43,1478,Cleveland Pl & Spring St,South End Ave & Liberty St,Customer,Male,1985
6291012,22/06/2017 11:32,22/06/2017 11:41,568,E 58 St & 3 Ave,1 Ave & E 68 St,Subscriber,Female,1989
5371075,5/06/2017 23:38,5/06/2017 23:47,583,8 Ave & W 31 St,W 47 St & 10 Ave,Subscriber,Male,1984
6294232,22/06/2017 12:41,22/06/2017 12:48,428,W 31 St & 7 Ave,E 33 St & 5 Ave,Subscriber,Male,1991
268162,13/01/2017 15:25,13/01/2017 15:36,666,Mercer St & Spring St,West St & Chambers St,Subscriber,Male,1976
1270946,22/02/2017 13:28,22/02/2017 13:38,591,E 6 St & Avenue B,Carmine St & 6 Ave,Subscriber,Female,1987
3069381,19/04/2017 21:08,19/04/2017 21:18,591,W 4 St & 7 Ave S,E 24 St & Park Ave S,Customer,,
4002300,9/05/2017 19:54,9/05/2017 20:04,628,Bond St & Schermerhorn St,Clinton Ave & Myrtle Ave,Subscriber,Female,1975
2773637,13/04/2017 21:31,13/04/2017 21:41,615,Pershing Square North,E 14 St & Avenue B,Subscriber,Male,1993
3779418,4/05/2017 17:52,4/05/2017 17:58,386,Lawrence St & Willoughby St,Hanson Pl & Ashland Pl,Subscriber,Male,1981
755758,1/02/2017 19:00,1/02/2017 19:08,465,E 39 St & 3 Ave,E 25 St & 2 Ave,Subscriber,Male,1972
5826189,13/06/2017 20:16,13/06/2017 20:25,559,E 12 St & 3 Ave,E 12 St & 3 Ave,Subscriber,Male,1989
4992100,30/05/2017 11:33,30/05/2017 11:40,423,Great Jones St,E 13 St & Avenue A,Subscriber,Male,1989
2740841,13/04/2017 12:00,13/04/2017 12:08,471,Carmine St & 6 Ave,Cooper Square & E 7 St,Subscriber,,
4280267,16/05/2017 1:19,16/05/2017 1:51,1903,Central Park West & W 100 St,Broadway & W 56 St,Subscriber,Male,1984
6049122,17/06/2017 23:05,17/06/2017 23:12,383,Murray St & Greenwich St,West Thames St,Subscriber,Male,1972
725888,31/01/2017 22:11,31/01/2017 22:16,308,W 26 St & 8 Ave,11 Ave & W 27 St,Subscriber,Male,1981
1247574,21/02/2017 18:31,21/02/2017 18:50,1184,LaGuardia Pl & W 3 St,Broadway & Roebling St,Subscriber,Male,1956
1011961,14/02/2017 9:57,14/02/2017 10:12,914,E 81 St & Park Ave,W 52 St & 5 Ave,Subscriber,Female,1967
5461505,7/06/2017 18:34,7/06/2017 18:40,401,E 55 St & 2 Ave,E 71 St & 1 Ave,Subscriber,Male,1988
1209877,20/02/2017 16:00,20/02/2017 16:05,324,E 30 St & Park Ave S,W 31 St & 7 Ave,Subscriber,Female,1976
4871440,27/05/2017 13:03,27/05/2017 13:06,158,Union Ave & Wallabout St,Broadway & Whipple St,Subscriber,Male,1985
6279941,22/06/2017 8:32,22/06/2017 8:42,609,11 Ave & W 59 St,8 Ave & W 33 St,Subscriber,Male,1984
4011844,10/05/2017 7:17,10/05/2017 7:21,204,Mercer St & Bleecker St,Cleveland Pl & Spring St,Subscriber,Male,1992
6612529,27/06/2017 18:59,27/06/2017 19:14,885,W 33 St & 7 Ave,Stanton St & Chrystie St,Subscriber,Male,1963
4701700,23/05/2017 17:31,23/05/2017 18:01,1815,E 33 St & 5 Ave,Court St & State St,Subscriber,Female,1982
2889470,16/04/2017 13:42,16/04/2017 14:04,1343,Broadway & W 58 St,E 23 St & 1 Ave,Subscriber,Female,1983
2931652,17/04/2017 9:42,17/04/2017 9:47,285,MacDougal St & Prince St,Barrow St & Hudson St,Subscriber,Male,1974
321837,16/01/2017 13:22,16/01/2017 13:27,288,E 10 St & Avenue A,E 11 St & 1 Ave,Subscriber,Female,1990
1047945,15/02/2017 13:40,15/02/2017 13:46,331,Lafayette St & Jersey St,E 11 St & 2 Ave,Subscriber,Male,1981
6381326,23/06/2017 18:20,23/06/2017 18:28,467,6 Ave & W 33 St,E 20 St & 2 Ave,Subscriber,Male,1989
4834221,26/05/2017 16:15,26/05/2017 16:37,1324,E 20 St & FDR Drive,Grand Army Plaza & Central Park S,Subscriber,Female,1981
6139798,20/06/2017 6:39,20/06/2017 6:51,691,5 Ave & E 88 St,E 48 St & 5 Ave,Subscriber,Male,1985
6107332,19/06/2017 8:21,19/06/2017 8:25,242,W 21 St & 6 Ave,W 26 St & 8 Ave,Subscriber,Male,1953
5502473,8/06/2017 13:13,8/06/2017 13:39,1541,W 76 St & Columbus Ave,Broadway & W 58 St,Customer,Female,1973
1459803,27/02/2017 16:04,27/02/2017 16:10,354,Broadway & W 29 St,E 40 St & 5 Ave,Subscriber,Male,1984
